,Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Payment Method,Frequency of Purchases,Date,IQR_Purchase Amount (USD),IQR_Previous Purchases
3012,3013,42.0,Female,Belt,Accessories,Idaho,M,Teal,Fall,3.5,No,Standard,No,No,PayPal,Annually,2022-04-25 21:27:05.955373168,65.0,16.0
3013,3014,41.0,Female,Skirt,Clothing,Arizona,L,Peach,Summer,4.2,No,Store Pickup,No,No,Cash,Monthly,2022-04-26 04:11:30.638625280,55.0,13.0
3014,3015,24.0,Female,T-shirt,Clothing,Utah,M,Maroon,Spring,4.5,No,Express,No,No,PayPal,Every 3 Months,2022-04-26 10:55:55.321877408,65.0,38.0
3015,3016,44.022402159244265,Female,Scarf,Accessories,Wyoming,XL,Lavender,Spring,2.8,No,Express,No,No,Bank Transfer,Bi-Weekly,2022-04-26 17:40:20.005129520,21.0,27.0
3016,3017,30.0,Female,Blouse,Clothing,Indiana,L,Lavender,Summer,4.9,No,Store Pickup,No,No,Bank Transfer,Quarterly,2022-04-27 00:24:44.688381632,26.0,31.0
3017,3018,58.0,Female,Sunglasses,Accessories,Wisconsin,S,Purple,Summer,3.3,No,Next Day Air,No,No,Cash,Bi-Weekly,2022-04-27 07:09:09.371633744,71.0,24.0
3018,3019,43.0,Female,Boots,Footwear,Texas,M,Green,Summer,3.0,No,Free Shipping,No,No,Debit Card,Bi-Weekly,2022-04-27 13:53:34.054885872,41.0,21.0
3019,3020,19.0,Female,Jacket,Outerwear,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,No,PayPal,Annually,2022-04-27 20:37:58.738137984,44.0,15.0
3020,3021,23.0,Female,Jeans,Clothing,Arkansas,S,Charcoal,Fall,2.8,No,Store Pickup,No,No,Venmo,Every 3 Months,2022-04-27 20:37:58.738137984,81.0,48.0
3021,3022,65.0,Female,Sunglasses,Accessories,Pennsylvania,S,Blue,Summer,4.5,No,2-Day Shipping,No,No,Cash,Quarterly,2022-04-28 10:06:48.104642208,77.0,47.0
3022,3023,58.0,Female,Sandals,Footwear,Georgia,M,Lavender,Fall,4.0,No,Free Shipping,No,No,PayPal,Weekly,2022-04-28 16:51:12.787894320,66.86180836707152,23.0
3023,3024,50.0,Female,Backpack,Accessories,Indiana,M,Brown,Summer,2.9,No,Express,No,No,PayPal,Quarterly,2022-04-28 23:35:37.471146448,66.86180836707152,4.0
3024,3025,67.0,Female,Blouse,Clothing,Idaho,S,White,Spring,4.0,No,Free Shipping,No,No,Credit Card,Every 3 Months,2022-04-29 06:20:02.154398560,82.0,47.0
3025,3026,40.0,Female,Shoes,Footwear,Idaho,XL,Green,Summer,3.4,No,Store Pickup,No,No,PayPal,Monthly,2022-04-29 13:04:26.837650672,60.0,7.0
3026,3027,55.0,Female,Shirt,Clothing,Tennessee,L,Magenta,Fall,2.5,No,Free Shipping,No,No,Credit Card,Annually,2022-04-29 19:48:51.520902784,70.0,6.0
3027,3028,52.0,Female,Hoodie,Clothing,West Virginia,XL,Peach,Winter,2.8,No,2-Day Shipping,No,No,Credit Card,Quarterly,2022-04-30 02:33:16.204154912,26.0,47.0
3028,3029,62.0,Female,Dress,Clothing,California,L,Charcoal,Summer,3.0,No,Free Shipping,No,No,PayPal,Every 3 Months,2022-04-30 02:33:16.204154912,100.0,7.0
3029,3030,64.0,Female,Dress,Clothing,Georgia,M,Gold,Summer,3.1,No,Free Shipping,No,No,Debit Card,Quarterly,2022-04-30 16:02:05.570659136,82.0,1.0
3030,3031,43.0,Female,Sneakers,Footwear,Maryland,XL,Purple,Spring,2.6,No,2-Day Shipping,No,No,Credit Card,Weekly,2022-04-30 22:46:30.253911248,24.0,23.0
3031,3032,61.0,Female,Blouse,Clothing,Idaho,L,Teal,Summer,4.9,No,2-Day Shipping,No,No,Credit Card,Monthly,2022-05-01 05:30:54.937163376,74.0,30.0
3032,3033,26.0,Female,Backpack,Accessories,California,XL,Green,Summer,3.5,No,Next Day Air,No,No,Credit Card,Quarterly,2022-05-01 12:15:19.620415488,58.0,24.0
3033,3034,22.0,Female,Sweater,Clothing,Alabama,L,Orange,Spring,2.6,No,Store Pickup,No,No,PayPal,Weekly,2022-05-01 18:59:44.303667600,56.0,9.0
3034,3035,51.0,Female,Boots,Footwear,Utah,L,Peach,Spring,3.5,No,2-Day Shipping,No,No,Credit Card,Quarterly,2022-05-02 01:44:08.986919712,37.0,13.5
3035,3036,69.0,Female,Handbag,Accessories,Kentucky,M,Gold,Spring,4.5,No,Free Shipping,No,No,Cash,Bi-Weekly,2022-05-02 08:28:33.670171840,64.0,18.0
3036,3037,44.022402159244265,Female,Hoodie,Clothing,Vermont,S,Violet,Spring,4.3,No,Next Day Air,No,No,Venmo,Fortnightly,2022-05-02 15:12:58.353423952,58.0,7.0
3037,3038,51.0,Not Specified,Belt,Accessories,Iowa,L,Charcoal,Summer,4.8,No,Next Day Air,No,No,Cash,Annually,2022-05-02 15:12:58.353423952,44.0,2.0
3038,3039,56.0,Female,Jewelry,Accessories,Georgia,M,Brown,Summer,4.2,No,Free Shipping,No,No,Debit Card,Annually,2022-05-03 04:41:47.719928176,39.0,36.0
3039,3040,59.0,Female,Blouse,Clothing,Alabama,L,Blue,Spring,3.2,No,Next Day Air,No,No,PayPal,Bi-Weekly,2022-05-03 11:26:12.403180304,48.0,31.0
3040,3041,18.0,Female,Handbag,Accessories,Nebraska,M,Gold,Fall,4.1,No,Express,No,No,Cash,Fortnightly,2022-05-03 18:10:37.086432416,32.0,10.0
3041,3042,48.0,Female,Handbag,Accessories,Rhode Island,M,Orange,Winter,4.0,No,Express,No,No,PayPal,Monthly,2022-05-04 00:55:01.769684528,79.0,27.0
3042,3043,53.0,Female,Coat,Outerwear,South Dakota,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,PayPal,Every 3 Months,2022-05-04 07:39:26.452936640,27.0,14.0
3043,3044,45.0,Female,Belt,Accessories,Illinois,S,Peach,Fall,2.6,No,Store Pickup,No,No,Credit Card,Monthly,2022-05-04 14:23:51.136188768,98.0,12.0
3044,3045,21.0,Female,Boots,Footwear,North Carolina,M,Magenta,Winter,2.7,No,Free Shipping,No,No,Bank Transfer,Quarterly,2022-05-04 21:08:15.819440880,67.0,10.0
3045,3046,42.0,Female,Socks,Clothing,Florida,L,Black,Winter,4.6,No,2-Day Shipping,No,No,PayPal,Bi-Weekly,2022-05-05 03:52:40.502692992,37.0,4.0
3046,3047,60.0,Female,Shoes,Footwear,Pennsylvania,M,White,Spring,3.2,No,Store Pickup,No,No,Cash,Every 3 Months,2022-05-05 03:52:40.502692992,49.0,25.0
3047,3048,21.0,Female,Sneakers,Footwear,Vermont,M,Violet,Fall,4.1,No,2-Day Shipping,No,No,PayPal,Bi-Weekly,2022-05-05 17:21:29.869197232,74.0,3.0
3048,3049,69.0,Female,Jewelry,Accessories,Colorado,M,Olive,Summer,3.9,No,Standard,No,No,Venmo,Fortnightly,2022-05-06 00:05:54.552449344,66.86180836707152,47.0
3049,3050,40.0,Not Specified,Handbag,Accessories,Utah,L,Red,Summer,3.0,No,Next Day Air,No,No,Bank Transfer,Bi-Weekly,2022-05-06 06:50:19.235701456,60.0,41.0
3050,3051,31.0,Female,Coat,Outerwear,Kentucky,S,Green,Spring,3.6,No,Standard,No,No,Venmo,Every 3 Months,2022-05-06 13:34:43.918953568,76.0,28.0
3051,3052,44.0,Female,Sunglasses,Accessories,Wyoming,L,Gold,Summer,4.6,No,Express,No,No,Debit Card,Every 3 Months,2022-05-06 20:19:08.602205696,64.0,49.0
3052,3053,48.0,Female,Shoes,Footwear,Maine,XL,Olive,Spring,4.5,No,Store Pickup,No,No,Bank Transfer,Fortnightly,2022-05-07 03:03:33.285457808,38.0,7.0
3053,3054,32.0,Female,Shoes,Footwear,Maine,L,Brown,Winter,3.2,No,Next Day Air,No,No,Bank Transfer,Monthly,2022-05-07 09:47:57.968709920,91.0,22.0
3054,3055,42.0,Female,Boots,Footwear,New Hampshire,S,Magenta,Summer,4.9,No,2-Day Shipping,No,No,Venmo,Monthly,2022-05-07 16:32:22.651962032,70.0,13.5
3055,3056,27.0,Not Specified,Sandals,Footwear,Kansas,M,Violet,Fall,5.0,No,Standard,No,No,Debit Card,Bi-Weekly,2022-05-07 23:16:47.335214160,22.0,5.0
3056,3057,69.0,Female,Gloves,Accessories,New Jersey,M,Beige,Spring,3.8,No,Standard,No,No,Cash,Bi-Weekly,2022-05-08 06:01:12.018466272,59.0,15.0
3057,3058,67.0,Female,Backpack,Accessories,North Carolina,M,Blue,Spring,3.4,No,Next Day Air,No,No,Bank Transfer,Weekly,2022-05-08 12:45:36.701718384,66.86180836707152,26.0
3058,3059,41.0,Female,Handbag,Accessories,West Virginia,S,Orange,Winter,3.8,No,Store Pickup,No,No,Bank Transfer,Fortnightly,2022-05-08 19:30:01.384970496,74.0,34.0
3059,3060,46.0,Female,Sweater,Clothing,Kentucky,L,Maroon,Spring,3.2,No,Express,No,No,Credit Card,Quarterly,2022-05-09 02:14:26.068222624,71.0,42.0
3060,3061,47.0,Female,Coat,Outerwear,California,S,Charcoal,Summer,4.7,No,Store Pickup,No,No,Venmo,Monthly,2022-05-09 08:58:50.751474736,80.0,1.0
3061,3062,33.0,Female,T-shirt,Clothing,South Dakota,L,Olive,Fall,4.5,No,Express,No,No,PayPal,Every 3 Months,2022-05-09 15:43:15.434726848,59.0,20.0
3062,3063,51.0,Female,Backpack,Accessories,California,L,Green,Fall,3.3,No,Standard,No,No,PayPal,Monthly,2022-05-09 22:27:40.117978960,96.0,39.0
3063,3064,26.0,Female,Sunglasses,Accessories,Connecticut,L,Brown,Winter,3.9,No,Store Pickup,No,No,Credit Card,Fortnightly,2022-05-10 05:12:04.801231088,43.0,24.0
3064,3065,22.0,Female,Belt,Accessories,Idaho,S,Cyan,Winter,3.6,No,Express,No,No,Bank Transfer,Quarterly,2022-05-10 11:56:29.484483200,76.0,49.0
3065,3066,49.0,Female,Jacket,Outerwear,North Dakota,M,Beige,Fall,2.8,No,Store Pickup,No,No,Venmo,Bi-Weekly,2022-05-10 18:40:54.167735312,59.0,7.0
3066,3067,58.0,Female,Skirt,Clothing,Michigan,L,Teal,Summer,4.3,No,Free Shipping,No,No,Venmo,Every 3 Months,2022-05-11 01:25:18.850987424,48.0,13.0
3067,3068,70.0,Female,Belt,Accessories,Missouri,S,Gray,Spring,3.5,No,Free Shipping,No,No,Cash,Weekly,2022-05-11 08:09:43.534239552,22.0,2.0
3068,3069,32.0,Female,Boots,Footwear,California,M,Indigo,Winter,4.2,No,Express,No,No,Debit Card,Weekly,2022-05-11 14:54:08.217491664,40.0,9.5
3069,3070,62.0,Female,Jeans,Clothing,Delaware,L,Magenta,Spring,4.6,No,Express,No,No,Debit Card,Quarterly,2022-05-11 21:38:32.900743776,73.0,17.0
3070,3071,52.0,Female,Shoes,Footwear,Alabama,XL,Red,Fall,2.6,No,Free Shipping,No,No,PayPal,Bi-Weekly,2022-05-12 04:22:57.583995888,26.0,43.0
3071,3072,44.022402159244265,Female,Sweater,Clothing,New Hampshire,L,Turquoise,Spring,3.4,No,Next Day Air,No,No,PayPal,Monthly,2022-05-12 11:07:22.267248016,41.0,6.0
3072,3073,26.0,Female,Jewelry,Accessories,New York,L,Peach,Spring,3.1,No,Standard,No,No,PayPal,Quarterly,2022-05-12 17:51:46.950500128,98.0,46.0
3073,3074,58.0,Female,Shirt,Clothing,Oregon,L,White,Winter,3.6,No,Free Shipping,No,No,Debit Card,Bi-Weekly,2022-05-13 00:36:11.633752240,63.0,7.0
3074,3075,26.0,Female,Boots,Footwear,Massachusetts,L,Maroon,Winter,4.2,No,Next Day Air,No,No,Debit Card,Fortnightly,2022-05-13 07:20:36.317004352,55.0,34.0
3075,3076,54.0,Female,Shorts,Clothing,Utah,XL,Beige,Winter,3.6,No,Standard,No,No,PayPal,Every 3 Months,2022-05-13 07:20:36.317004352,90.0,21.0
3076,3077,66.0,Female,Handbag,Accessories,New Hampshire,M,Blue,Summer,3.6,No,Express,No,No,Venmo,Bi-Weekly,2022-05-13 20:49:25.683508592,46.0,13.0
3077,3078,60.0,Female,Sweater,Clothing,Illinois,S,Red,Spring,3.0,No,Store Pickup,No,No,Debit Card,Bi-Weekly,2022-05-14 03:33:50.366760704,66.86180836707152,33.0
3078,3079,32.0,Female,Belt,Accessories,Alaska,M,Blue,Spring,2.5,No,2-Day Shipping,No,No,Bank Transfer,Bi-Weekly,2022-05-14 10:18:15.050012816,95.0,24.0
3079,3080,48.0,Female,Belt,Accessories,Wyoming,M,Maroon,Fall,4.0,No,Store Pickup,No,No,Bank Transfer,Annually,2022-05-14 10:18:15.050012816,31.0,4.0
3080,3081,69.0,Female,Hoodie,Clothing,Colorado,L,Yellow,Spring,4.1,No,Next Day Air,No,No,Cash,Bi-Weekly,2022-05-14 23:47:04.416517056,42.0,5.0
3081,3082,64.0,Female,Sneakers,Footwear,Vermont,L,Pink,Winter,4.9,No,Next Day Air,No,No,Credit Card,Weekly,2022-05-15 06:31:29.099769168,44.0,11.0
3082,3083,56.0,Female,T-shirt,Clothing,Utah,M,Maroon,Spring,4.0,No,Next Day Air,No,No,Bank Transfer,Annually,2022-05-15 13:15:53.783021280,99.0,20.0
3083,3084,22.0,Female,Pants,Clothing,Illinois,S,Purple,Summer,3.5,No,Store Pickup,No,No,PayPal,Quarterly,2022-05-15 20:00:18.466273392,20.0,28.0
3084,3085,46.0,Female,Scarf,Accessories,Idaho,S,Indigo,Spring,3.2,No,Store Pickup,No,No,PayPal,Monthly,2022-05-16 02:44:43.149525520,37.0,43.0
3085,3086,24.0,Female,Sweater,Clothing,Nevada,L,Gray,Winter,2.8,No,Store Pickup,No,No,Venmo,Every 3 Months,2022-05-16 09:29:07.832777632,50.0,10.0
3086,3087,47.0,Female,Handbag,Accessories,Utah,M,Lavender,Summer,3.5,No,Next Day Air,No,No,Venmo,Every 3 Months,2022-05-16 16:13:32.516029744,73.0,26.0
3087,3088,62.0,Female,Shirt,Clothing,North Carolina,M,Charcoal,Spring,3.1,No,Free Shipping,No,No,Bank Transfer,Monthly,2022-05-16 22:57:57.199281856,84.0,29.0
3088,3089,34.0,Female,Dress,Clothing,Arkansas,M,Teal,Spring,3.3,No,Store Pickup,No,No,Bank Transfer,Quarterly,2022-05-17 05:42:21.882533984,64.0,35.0
3089,3090,50.0,Female,Sandals,Footwear,North Carolina,L,Blue,Fall,4.6,No,Free Shipping,No,No,Cash,Bi-Weekly,2022-05-17 12:26:46.565786096,21.0,23.0
3090,3091,29.0,Female,Shirt,Clothing,Texas,M,Peach,Summer,4.9,No,Store Pickup,No,No,Bank Transfer,Quarterly,2022-05-17 19:11:11.249038208,36.0,15.0
3091,3092,68.0,Female,Dress,Clothing,Nevada,L,Orange,Winter,3.4,No,2-Day Shipping,No,No,Credit Card,Annually,2022-05-18 01:55:35.932290320,66.86180836707152,46.0
3092,3093,52.0,Female,Sunglasses,Accessories,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,No,Bank Transfer,Bi-Weekly,2022-05-18 08:40:00.615542448,54.0,14.0
3093,3094,29.0,Female,Socks,Clothing,Pennsylvania,L,Red,Summer,4.8,No,Store Pickup,No,No,Cash,Every 3 Months,2022-05-18 15:24:25.298794560,63.0,17.0
3094,3095,22.0,Female,Sandals,Footwear,Idaho,M,Gray,Summer,2.7,No,Store Pickup,No,No,Cash,Weekly,2022-05-18 22:08:49.982046672,59.0,9.0
3095,3096,62.0,Female,Hat,Accessories,Minnesota,S,Beige,Fall,3.4,No,Standard,No,No,Venmo,Fortnightly,2022-05-19 04:53:14.665298784,66.86180836707152,13.0
3096,3097,69.0,Female,Shirt,Clothing,Kansas,L,White,Winter,3.5,No,Next Day Air,No,No,Bank Transfer,Monthly,2022-05-19 11:37:39.348550912,63.0,25.0
3097,3098,48.0,Female,Shoes,Footwear,Delaware,M,Silver,Fall,3.7,No,Free Shipping,No,No,Bank Transfer,Quarterly,2022-05-19 11:37:39.348550912,66.86180836707152,25.0
3098,3099,44.022402159244265,Female,Pants,Clothing,New Mexico,L,Cyan,Summer,3.3,No,Next Day Air,No,No,Bank Transfer,Quarterly,2022-05-20 01:06:28.715055136,64.0,50.0
3099,3100,42.0,Female,Shirt,Clothing,Michigan,S,Maroon,Fall,2.9,No,Free Shipping,No,No,Bank Transfer,Bi-Weekly,2022-05-20 07:50:53.398307248,98.0,21.0
3100,3101,50.0,Female,Hat,Accessories,Vermont,L,Purple,Winter,3.9,No,Express,No,No,Bank Transfer,Weekly,2022-05-20 14:35:18.081559376,85.0,3.0
3101,3102,32.0,Female,Jewelry,Accessories,Idaho,S,Brown,Summer,2.7,No,Express,No,No,PayPal,Fortnightly,2022-05-20 21:19:42.764811488,82.0,9.0
3102,3103,51.0,Female,Jacket,Outerwear,South Dakota,M,Green,Summer,4.3,No,Standard,No,No,Cash,Bi-Weekly,2022-05-21 04:04:07.448063600,85.0,29.0
3103,3104,27.0,Female,Shirt,Clothing,Illinois,S,Peach,Winter,3.0,No,2-Day Shipping,No,No,Bank Transfer,Weekly,2022-05-21 10:48:32.131315712,37.0,42.0
3104,3105,43.0,Female,Pants,Clothing,Georgia,S,Turquoise,Summer,5.0,No,2-Day Shipping,No,No,Debit Card,Fortnightly,2022-05-21 17:32:56.814567840,56.0,41.0
3105,3106,48.0,Female,Skirt,Clothing,Oregon,M,Olive,Fall,2.7,No,Express,No,No,Debit Card,Monthly,2022-05-22 00:17:21.497819952,33.0,17.0
3106,3107,62.0,Female,Sandals,Footwear,Alabama,M,Yellow,Winter,4.7,No,Next Day Air,No,No,PayPal,Annually,2022-05-22 07:01:46.181072064,57.0,20.0
3107,3108,65.0,Female,Blouse,Clothing,Hawaii,L,Gray,Winter,4.6,No,Standard,No,No,Credit Card,Bi-Weekly,2022-05-22 13:46:10.864324176,31.0,18.0
3108,3109,50.0,Female,Socks,Clothing,Oregon,M,Purple,Fall,3.2,No,2-Day Shipping,No,No,PayPal,Monthly,2022-05-22 13:46:10.864324176,69.0,7.0
3109,3110,60.0,Female,Jacket,Outerwear,Illinois,M,Gray,Winter,4.3,No,Free Shipping,No,No,Bank Transfer,Fortnightly,2022-05-23 03:15:00.230828416,92.0,47.0
3110,3111,19.0,Female,Handbag,Accessories,Texas,L,Lavender,Fall,4.6,No,Next Day Air,No,No,Bank Transfer,Bi-Weekly,2022-05-23 09:59:24.914080528,46.0,2.0
3111,3112,21.0,Female,Belt,Accessories,Kansas,XL,Indigo,Spring,4.9,No,Free Shipping,No,No,Debit Card,Quarterly,2022-05-23 16:43:49.597332640,81.0,25.0
3112,3113,19.0,Female,Blouse,Clothing,Idaho,S,Green,Fall,3.8,No,Express,No,No,Venmo,Annually,2022-05-23 23:28:14.280584768,97.0,26.0
3113,3114,46.0,Female,Shirt,Clothing,Nebraska,L,Green,Summer,2.6,No,Express,No,No,Debit Card,Weekly,2022-05-24 06:12:38.963836880,93.0,2.0
3114,3115,21.0,Female,Handbag,Accessories,Arkansas,M,Olive,Spring,4.7,No,Store Pickup,No,No,Venmo,Bi-Weekly,2022-05-24 12:57:03.647088992,56.0,45.0
3115,3116,26.0,Female,Scarf,Accessories,South Dakota,M,Charcoal,Fall,4.1,No,Free Shipping,No,No,Bank Transfer,Bi-Weekly,2022-05-24 19:41:28.330341104,53.0,9.0
3116,3117,50.0,Female,Coat,Outerwear,Montana,L,Gray,Spring,3.7,No,Store Pickup,No,No,Venmo,Weekly,2022-05-25 02:25:53.013593232,66.0,1.0
3117,3118,43.0,Female,Hoodie,Clothing,Florida,M,Olive,Fall,3.0,No,Free Shipping,No,No,PayPal,Bi-Weekly,2022-05-25 09:10:17.696845344,50.0,4.0
3118,3119,61.0,Female,Shorts,Clothing,Virginia,L,Blue,Summer,4.7,No,Standard,No,No,Debit Card,Quarterly,2022-05-25 15:54:42.380097456,97.0,31.0
3119,3120,63.0,Female,Sandals,Footwear,Louisiana,XL,Silver,Winter,4.7,No,2-Day Shipping,No,No,Credit Card,Every 3 Months,2022-05-25 22:39:07.063349568,79.0,21.0
3120,3121,46.0,Female,Shirt,Clothing,Louisiana,M,Magenta,Fall,4.0,No,Store Pickup,No,No,Debit Card,Fortnightly,2022-05-26 05:23:31.746601696,76.0,32.0
3121,3122,63.0,Female,Hoodie,Clothing,Louisiana,L,Black,Fall,2.6,No,Standard,No,No,Venmo,Weekly,2022-05-26 12:07:56.429853808,38.0,16.0
3122,3123,44.022402159244265,Female,Socks,Clothing,Georgia,M,Pink,Fall,3.0,No,Express,No,No,Credit Card,Fortnightly,2022-05-26 18:52:21.113105920,45.0,34.0
3123,3124,57.0,Female,Handbag,Accessories,Iowa,XL,Red,Fall,3.3,No,Next Day Air,No,No,Venmo,Bi-Weekly,2022-05-27 01:36:45.796358032,77.0,19.0
3124,3125,57.0,Female,Jewelry,Accessories,California,M,Peach,Summer,3.4,No,Standard,No,No,Cash,Every 3 Months,2022-05-27 08:21:10.479610160,66.86180836707152,4.0
3125,3126,33.0,Female,Coat,Outerwear,Oregon,L,Lavender,Spring,4.0,No,Standard,No,No,Cash,Quarterly,2022-05-27 15:05:35.162862272,26.0,3.0
3126,3127,57.0,Female,Sunglasses,Accessories,Maine,L,Lavender,Winter,2.6,No,Store Pickup,No,No,Bank Transfer,Bi-Weekly,2022-05-27 21:49:59.846114384,76.0,28.0
3127,3128,55.0,Female,Gloves,Accessories,Louisiana,M,Beige,Winter,3.4,No,Free Shipping,No,No,Credit Card,Every 3 Months,2022-05-28 04:34:24.529366496,66.86180836707152,43.0
3128,3129,65.0,Female,Jacket,Outerwear,Idaho,S,Indigo,Fall,4.4,No,Standard,No,No,Cash,Annually,2022-05-28 11:18:49.212618608,32.0,20.0
3129,3130,44.022402159244265,Female,Sandals,Footwear,Maryland,S,Cyan,Summer,4.7,No,Express,No,No,Venmo,Every 3 Months,2022-05-28 18:03:13.895870736,20.0,40.0
3130,3131,52.0,Female,Pants,Clothing,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,No,Venmo,Every 3 Months,2022-05-29 00:47:38.579122848,20.0,34.0
3131,3132,34.0,Female,Jacket,Outerwear,North Dakota,M,Peach,Fall,2.9,No,Store Pickup,No,No,Bank Transfer,Every 3 Months,2022-05-29 07:32:03.262374960,59.0,11.0
3132,3133,33.0,Female,Sweater,Clothing,Michigan,M,Yellow,Summer,4.2,No,Express,No,No,Cash,Quarterly,2022-05-29 14:16:27.945627072,97.0,26.0
3133,3134,58.0,Female,T-shirt,Clothing,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,No,Cash,Bi-Weekly,2022-05-29 21:00:52.628879200,68.0,29.0
3134,3135,35.0,Female,Boots,Footwear,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,No,Bank Transfer,Weekly,2022-05-30 03:45:17.312131312,66.0,47.0
3135,3136,68.0,Female,Shoes,Footwear,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,No,No,Venmo,Fortnightly,2022-05-30 10:29:41.995383424,85.0,48.0
3136,3137,58.0,Female,Skirt,Clothing,Minnesota,M,Gray,Fall,3.1,No,Next Day Air,No,No,Cash,Bi-Weekly,2022-05-30 17:14:06.678635536,32.0,29.0
3137,3138,34.0,Female,Coat,Outerwear,Louisiana,M,Turquoise,Spring,2.7,No,2-Day Shipping,No,No,Bank Transfer,Monthly,2022-05-30 23:58:31.361887664,44.0,34.5
3138,3139,47.0,Female,Blouse,Clothing,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,No,No,Cash,Every 3 Months,2022-05-31 06:42:56.045139776,95.0,40.0
3139,3140,35.0,Female,Sunglasses,Accessories,Georgia,M,Olive,Winter,4.4,No,Next Day Air,No,No,Venmo,Weekly,2022-05-31 13:27:20.728391888,85.0,4.0
3140,3141,34.0,Female,Gloves,Accessories,Alaska,XL,Peach,Summer,4.6,No,Free Shipping,No,No,Bank Transfer,Weekly,2022-05-31 20:11:45.411644000,44.0,37.0
3141,3142,36.0,Female,Sunglasses,Accessories,Mississippi,S,Peach,Winter,4.9,No,Express,No,No,Credit Card,Bi-Weekly,2022-06-01 02:56:10.094896128,30.0,47.0
3142,3143,23.0,Female,Sneakers,Footwear,Kansas,L,Magenta,Winter,4.0,No,2-Day Shipping,No,No,Venmo,Quarterly,2022-06-01 09:40:34.778148240,21.0,1.0
3143,3144,68.0,Female,Hoodie,Clothing,Arizona,M,Purple,Summer,2.9,No,Store Pickup,No,No,Cash,Quarterly,2022-06-01 16:24:59.461400352,22.0,26.0
3144,3145,23.0,Female,Boots,Footwear,Maine,L,Beige,Spring,2.6,No,Free Shipping,No,No,Debit Card,Quarterly,2022-06-01 23:09:24.144652464,70.0,12.0
3145,3146,57.0,Female,Handbag,Accessories,Texas,XL,Purple,Spring,4.6,No,Standard,No,No,PayPal,Fortnightly,2022-06-02 05:53:48.827904592,29.0,16.0
3146,3147,21.0,Female,Shirt,Clothing,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,No,No,PayPal,Annually,2022-06-02 12:38:13.511156704,83.0,18.5
3147,3148,45.0,Female,Sweater,Clothing,North Dakota,M,Pink,Winter,4.3,No,Express,No,No,Credit Card,Weekly,2022-06-02 19:22:38.194408816,99.0,21.0
3148,3149,37.0,Female,Shorts,Clothing,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,No,No,Venmo,Weekly,2022-06-03 02:07:02.877660928,66.86180836707152,15.0
3149,3150,18.0,Female,Belt,Accessories,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,No,No,Venmo,Annually,2022-06-03 08:51:27.560913056,40.0,9.0
3150,3151,55.0,Female,Blouse,Clothing,Georgia,M,Peach,Spring,2.6,No,Express,No,No,Bank Transfer,Bi-Weekly,2022-06-03 15:35:52.244165168,25.0,7.0
3151,3152,52.0,Female,T-shirt,Clothing,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,No,No,Bank Transfer,Quarterly,2022-06-03 22:20:16.927417280,64.0,47.0
3152,3153,49.0,Female,Belt,Accessories,North Carolina,M,Red,Fall,3.1,No,Store Pickup,No,No,PayPal,Monthly,2022-06-04 05:04:41.610669392,90.0,17.0
3153,3154,56.0,Female,Socks,Clothing,Alabama,L,Red,Fall,3.1,No,Next Day Air,No,No,Venmo,Fortnightly,2022-06-04 11:49:06.293921520,88.0,46.0
3154,3155,27.0,Female,Belt,Accessories,Connecticut,M,Gold,Winter,4.4,No,Standard,No,No,Cash,Quarterly,2022-06-04 18:33:30.977173632,66.86180836707152,32.0
3155,3156,22.0,Female,Handbag,Accessories,Montana,M,Brown,Fall,4.3,No,Free Shipping,No,No,Cash,Annually,2022-06-05 01:17:55.660425744,90.0,34.0
3156,3157,18.0,Female,Shirt,Clothing,Montana,M,Black,Winter,3.1,No,2-Day Shipping,No,No,Cash,Monthly,2022-06-05 08:02:20.343677856,50.0,18.0
3157,3158,21.0,Female,Belt,Accessories,Maine,L,Red,Fall,3.1,No,Store Pickup,No,No,Debit Card,Fortnightly,2022-06-05 08:02:20.343677856,34.0,5.0
3158,3159,30.0,Female,Jewelry,Accessories,Mississippi,M,Gray,Winter,4.9,No,2-Day Shipping,No,No,Credit Card,Monthly,2022-06-05 21:31:09.710182096,77.0,44.0
3159,3160,62.0,Female,Hat,Accessories,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,No,Bank Transfer,Quarterly,2022-06-06 04:15:34.393434208,89.0,4.0
3160,3161,28.0,Female,Backpack,Accessories,Idaho,XL,Turquoise,Fall,3.8,No,Next Day Air,No,No,Cash,Fortnightly,2022-06-06 10:59:59.076686320,87.0,37.0
